ID,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
1761,DMRT1,1.01098894,5.515852433,1.752320684,0.082635593,0.203103206,-5.1203155
6809,STX3,0.2420192,10.24882288,1.752278074,0.082642954,0.203103206,-5.120387425
150365,MEI1,0.331119356,7.771535676,1.752010238,0.082689238,0.20319413,-5.120839497
9897,WASHC5,-0.32995068,9.278611917,-1.751735513,0.082736735,0.203288014,-5.121303128
80975,TMPRSS5,-0.574506643,6.104734892,-1.751535361,0.082771353,0.203350236,-5.121640865
143241,DYDC1,1.09676921,4.562464497,1.751326856,0.082807428,0.203416025,-5.12199266
23580,CDC42EP4,-0.351190166,9.477811061,-1.751218128,0.082826246,0.203439409,-5.122176092
101060400,LOC101060400,0.804686361,6.19134119,1.751077835,0.082850531,0.203443351,-5.122412761
51371,POMP,0.370071467,12.06852354,1.751064085,0.082852911,0.203443351,-5.122435956
2875,GPT,-0.504150517,6.521755535,-1.751047717,0.082855745,0.203443351,-5.122463567
10401,PIAS3,-0.327693393,11.41878205,-1.750729691,0.082910821,0.203555741,-5.122999991
3810,KIR2DS5,-0.365314521,4.626610928,-1.750661817,0.082922579,0.203561768,-5.123114463
53940,FTHL17,-0.785297323,4.789803076,-1.750425118,0.082963595,0.203639608,-5.123513636
152789,JAKMIP1,0.858445814,5.143944074,1.750021736,0.083033533,0.203788413,-5.124193787
5528,PPP2R5D,0.181308826,9.908820648,1.749812869,0.083069765,0.20385447,-5.124545904
79711,IPO4,0.250717524,9.477139179,1.749679976,0.083092825,0.203888191,-5.12476992
149986,LSM14B,0.367654413,7.550540255,1.749408729,0.083139908,0.203980846,-5.12522711
58484,NLRC4,0.513673845,6.443730404,1.749186029,0.083178581,0.204052847,-5.125602422
283971 /// 348174,,0.702773488,6.018067389,1.74909678,0.083194083,0.204067998,-5.12575282
138199,CARNMT1,-0.286207948,9.879681407,-1.748680577,0.083266409,0.204222513,-5.126454084
80031,SEMA6D,0.615158047,7.610199819,1.748220611,0.083346401,0.204357476,-5.127228902
885,CCK,0.653821004,4.101166174,1.748217566,0.08334693,0.204357476,-5.127234032
654254,ZNF732,0.712447202,4.271441771,1.748203044,0.083349457,0.204357476,-5.12725849
115004,CGAS,0.521933206,7.97677751,1.748042213,0.083377442,0.204403186,-5.127529365
7345,UCHL1,0.949471504,7.658252807,1.747720684,0.083433413,0.204517485,-5.128070818
9770,RASSF2,0.453508836,8.755466439,1.747617816,0.083451326,0.204536515,-5.128244029
7040,TGFB1,0.517154564,5.776070684,1.747568748,0.083459872,0.204536515,-5.128326647
479,ATP12A,0.604983698,5.753080485,1.747163518,0.083530475,0.204686617,-5.129008862
100144604,LINC00930,-0.675030166,7.903358397,-1.747021466,0.083555237,0.204724365,-5.129247975
121551,BTBD11,0.854401592,8.116399096,1.746811278,0.083591886,0.204791229,-5.129601747
554202,MIR31HG,-0.593127858,6.996490829,-1.746726682,0.083606641,0.204804444,-5.129744122
100128325,LOC100128325,-0.69946448,4.851104607,-1.746223248,0.083694488,0.204991966,-5.13059126
100874291,ALMS1-IT1,-0.497469231,6.794344175,-1.746142813,0.083708531,0.204991966,-5.130726588
5015,OTX2,0.579289857,5.761095262,1.746126959,0.083711299,0.204991966,-5.13075326
115330,GPR146,-0.465660521,7.314523417,-1.745953389,0.083741609,0.205043241,-5.131045262
3371,TNC,0.861374017,9.82802052,1.745849118,0.083759822,0.205050986,-5.131220667
57610,RANBP10,-0.32787085,8.965937931,-1.745827973,0.083763515,0.205050986,-5.131256235
728,C5AR1,0.747096464,7.060347636,1.745715488,0.083783167,0.205076149,-5.131445444
94233,OPN4,0.495976104,4.0454644,1.745590632,0.083804985,0.205106607,-5.131655449
101927869,LINC01689,-0.71124348,4.689506003,-1.745518239,0.083817637,0.205114629,-5.131777205
338645,LUZP2,0.683964478,5.329152743,1.745288722,0.083857761,0.205189868,-5.132163194
246126,TXLNGY,0.450776015,5.986383041,1.74499745,0.083908703,0.205256309,-5.132652972
6590,SLPI,0.824201601,12.22308445,1.744980148,0.08391173,0.205256309,-5.132682063
54923 /// 84619,,-0.37001327,8.316045473,-1.744972562,0.083913057,0.205256309,-5.132694817
1071,CETP,0.753537273,4.65397107,1.744826993,0.083938527,0.205276589,-5.13293956
134285,TMEM171,0.649673162,5.98773775,1.744796954,0.083943783,0.205276589,-5.132990063
6003,RGS13,0.60122239,4.894079657,1.744764324,0.083949494,0.205276589,-5.133044919
59345,GNB4,0.64044354,10.4564021,1.743587869,0.084155591,0.205746211,-5.135022107
400566,C17orf97,0.317315634,8.775469906,1.743553451,0.084161627,0.205746211,-5.135079933
100128176,UST-AS1,-0.731737339,3.627100883,-1.74350708,0.084169759,0.205746211,-5.135157838
100505782,LOC100505782,0.765626842,3.757159529,1.743431289,0.084183053,0.205755718,-5.135285165
101929475,ITGB1-DT,0.664408297,5.398892384,1.743297249,0.084206567,0.205790203,-5.135510338
5981,RFC1,-0.258362993,9.507851623,-1.743131652,0.084235625,0.205838226,-5.135788501
647589,ANHX,0.722983502,6.66074762,1.743025638,0.084254232,0.205860703,-5.135966567
220929,ZNF438,-0.37524783,8.087625913,-1.742887385,0.084278502,0.205897011,-5.136198765
84865 /// 116540,,-0.350924173,10.492118,-1.742766031,0.084299811,0.205926075,-5.136402567
100506258,LOC100506258,-0.404959648,6.811253944,-1.742706317,0.084310298,0.205928702,-5.136502847
339541,ARMH1,-0.457050991,7.073172232,-1.74235323,0.084372328,0.206045926,-5.137095728
85026,ARRDC1-AS1,-0.523597464,6.83556436,-1.742325931,0.084377125,0.206045926,-5.137141562
1201,CLN3,0.292852644,9.00173742,1.742271077,0.084386765,0.206046471,-5.137233658
6791 /// 25782,,-0.267022422,12.12094375,-1.742070986,0.084421939,0.206109353,-5.137569572
51373,MRPS17,0.320152972,9.98601329,1.74201236,0.084432247,0.206111521,-5.137667988
285708,LINC00491,0.574887611,6.544942956,1.741665296,0.084493291,0.206237528,-5.138250537
79038,ZFYVE21,-0.312093995,11.82369946,-1.741439549,0.084533016,0.206283915,-5.138629396
161394,SAMD15,0.41952835,6.481207759,1.741415127,0.084537314,0.206283915,-5.138670379
221061,FAM171A1,0.392728842,11.61165207,1.741396581,0.084540579,0.206283915,-5.138701502
92565,FANK1,0.679691138,10.68630043,1.74096104,0.084617271,0.206448025,-5.1394323
101928099,PCAT7,0.842593443,4.778274994,1.740610482,0.084679041,0.206575695,-5.14002038
100506885,LNC-LBCS,-0.632141611,5.892970087,-1.740465564,0.084704586,0.206604053,-5.140263454
54928,BPNT2,0.357616974,11.07786384,1.740437408,0.08470955,0.206604053,-5.140310679
677848 /// 677850 /// 100507246,,0.372279928,11.99339987,1.74029039,0.084735474,0.2066292,-5.140557252
80212,CCDC92,0.301222297,10.99157656,1.740271825,0.084738748,0.2066292,-5.140588388
145788,C15orf65,0.479098569,8.718459057,1.740058671,0.084776346,0.206697845,-5.140945845
134728,IRAK1BP1,-0.4078744,8.942756455,-1.739528443,0.084869933,0.206902967,-5.141834851
337882,KRTAP19-1,0.808777138,4.53526431,1.738675753,0.085020612,0.207247214,-5.143263977
285527,FRYL,-0.32528409,10.98453681,-1.737998149,0.085140508,0.207516355,-5.144399184
84560,MT4,0.893180152,4.444234247,1.737505766,0.085227718,0.207705778,-5.145223825
55520,ELAC1,-0.361898937,7.546757141,-1.737190751,0.085283551,0.207811768,-5.145751294
643401,PURPL,0.920332967,3.502010037,1.737123289,0.085295512,0.207811768,-5.145864244
645090,,1.202699816,7.468550491,1.737069553,0.08530504,0.207811768,-5.145954208
57154,SMURF1,0.320662141,9.51522688,1.737046095,0.0853092,0.207811768,-5.145993481
11178,LZTS1,0.531898948,7.974043234,1.736523023,0.085401999,0.207991821,-5.146869059
56241,SUSD2,0.677476818,7.859378252,1.736522303,0.085402126,0.207991821,-5.146870263
26251,KCNG2,0.363493449,2.688632726,1.736173856,0.085463991,0.208119322,-5.147453396
123099,DEGS2,-0.859888869,5.887982299,-1.73562976,0.085560664,0.208331552,-5.148363729
1655,DDX5,-0.409617791,9.510389021,-1.735539985,0.085576624,0.208347226,-5.148513907
55615,PRR5,-0.320043165,9.723092548,-1.735121198,0.085651105,0.20850536,-5.149214367
54622,ARL15,0.310030422,11.56891922,1.73491989,0.085686927,0.208569357,-5.149551016
84955,NUDCD1,0.453226175,10.54137484,1.73404907,0.085842026,0.20892364,-5.151006875
100652740,PYCARD-AS1,-0.556405052,6.577764147,-1.733754004,0.085894631,0.20902842,-5.151500016
25926,NOL11,-0.26942773,11.26841391,-1.733173607,0.085998183,0.209257145,-5.152469799
55852,TEX2,0.217207008,9.536882931,1.732360909,0.086143354,0.209587077,-5.153827217
84498,FAM120B,-0.234488077,9.367965334,-1.731835457,0.086237321,0.209792371,-5.15470454
100128343,,0.612799766,6.791308329,1.73162788,0.086274466,0.2098594,-5.155051054
51031,GLOD4,0.319348804,10.71591493,1.7313447,0.08632516,0.209949264,-5.155523708
10844,TUBGCP2,0.227923758,9.235799396,1.731314317,0.0863306,0.209949264,-5.155574416
6883,TAF12,0.699473727,5.98849704,1.7311102,0.086367158,0.210014826,-5.155915056
115939,TSR3,-0.234908424,9.615475224,-1.730971274,0.086392047,0.21003192,-5.156146881
8329 /// 8330 /// 8332 /// 8336 /// 8969 /// 85235,,0.452539441,7.23580973,1.730963801,0.086393386,0.21003192,-5.156159351
4733,DRG1,0.38727762,11.25474428,1.730855798,0.086412739,0.210045402,-5.156339562
2887,GRB10,0.364216782,11.22783188,1.730825709,0.086418131,0.210045402,-5.156389764
100507630,,0.677606611,3.877018076,1.730581978,0.086461821,0.210128252,-5.156796402
221035,REEP3,-0.362549687,11.31166824,-1.730431747,0.08648876,0.210131822,-5.157047019
26234,FBXL5,-0.317267059,11.8166762,-1.730379024,0.086498216,0.210131822,-5.157134966
9427,ECEL1,0.861814746,5.799439865,1.730355793,0.086502383,0.210131822,-5.157173718
81552,VOPP1,0.480063222,11.88135755,1.730299626,0.086512457,0.210131822,-5.157267407
571 /// 193629 /// 100379661,,-0.896537116,3.433568675,-1.730263139,0.086519002,0.210131822,-5.157328268
26289,AK5,0.498026047,5.986222966,1.730252486,0.086520914,0.210131822,-5.157346036
54414,SIAE,0.402989908,9.354324795,1.730134776,0.086542032,0.210159784,-5.157542367
2281 /// 388931,,-0.601807068,5.67975163,-1.729942336,0.086576567,0.210220318,-5.157863314
25853,DCAF12,0.326160948,10.74534931,1.729503173,0.08665542,0.210388437,-5.158595615
101927769,LOC101927769,-0.575712207,5.773259614,-1.728903167,0.086763249,0.21062686,-5.159595837
55466,DNAJA4,0.527592468,9.744893088,1.728637771,0.086810979,0.210719351,-5.160038154
118812,MORN4,-0.230840829,8.432207418,-1.728540941,0.086828399,0.210727189,-5.160199517
154807,VKORC1L1,-0.388775392,8.878555634,-1.728512754,0.086833471,0.210727189,-5.160246489
4774,NFIA,-0.542626083,12.59520197,-1.728250434,0.086880679,0.210818371,-5.160683586
90589,ZNF625,-0.453968565,6.300126893,-1.728131921,0.086902013,0.210844087,-5.16088104
100506365,OTUD6B-AS1,-0.352293551,9.569440687,-1.728084512,0.086910549,0.210844087,-5.160960023
79571,GCC1,0.263780542,8.917119194,1.727928834,0.086938584,0.210888715,-5.161219373
64127,NOD2,0.48582717,7.401673917,1.727829582,0.08695646,0.210908697,-5.161384708
3755,KCNG1,-0.791833563,6.195268941,-1.727630324,0.086992359,0.210957958,-5.161716608
55205,ZNF532,-0.329824907,11.20211063,-1.72757283,0.08700272,0.210957958,-5.161812369
55634,KRBOX4,-0.400165778,10.21198692,-1.727556319,0.087005695,0.210957958,-5.161839868
100049716,NINJ2-AS1,-0.390672776,8.501785655,-1.727174436,0.087074539,0.211101486,-5.162475836
220441,RNF152,0.475616612,6.01682537,1.727058926,0.087095371,0.211128598,-5.162668174
55717,WDR11,-0.313514299,11.77736597,-1.726936565,0.087117443,0.211152744,-5.162871907
6588,SLN,0.873178569,5.675138309,1.726896713,0.087124633,0.211152744,-5.162938258
51669,SARAF,-0.451939267,13.14088502,-1.72617946,0.087254117,0.211443136,-5.164132195
729652,TEDC2-AS1,-0.776384646,4.012089991,-1.725934711,0.087298337,0.211526866,-5.164539495
201299,RDM1,0.654754594,6.365733,1.725805795,0.087321636,0.211559893,-5.16475401
645261,LOC645261,-0.735091447,4.65054354,-1.725276003,0.087417439,0.211768553,-5.165635418
23484,LEPROTL1,0.327879338,10.26091149,1.725176263,0.087435485,0.21178882,-5.165801325
8079,MLF2,0.348108772,10.45673854,1.725024458,0.087462957,0.211831912,-5.166053821
138050,HGSNAT,0.414704955,11.62549563,1.724599906,0.087539824,0.211994616,-5.166759861
386678,KRTAP10-11,-0.645362062,5.73866663,-1.724500791,0.087557778,0.212014628,-5.166924669
7775,ZNF232,-0.362562914,10.68272347,-1.723525403,0.087734616,0.212405644,-5.168546054
541565,C8orf58,-0.317940572,8.135867446,-1.723503035,0.087738675,0.212405644,-5.168583226
89970,RSPRY1,-0.278563976,11.44463837,-1.723353933,0.087765734,0.212447645,-5.168830999
2925,GRPR,0.448409338,6.639971719,1.723283947,0.087778438,0.212454891,-5.168947292
729522,AACSP1,1.179459968,4.807342915,1.723220757,0.087789909,0.212459153,-5.169052288
5757 /// 728026 /// 100302285 /// 100422872 /// 100422885 /// 100506248,,0.324103759,15.038534,1.72285788,0.087855807,0.21257462,-5.169655177
259197,NCR3,0.527783896,5.42985303,1.722851028,0.087857052,0.21257462,-5.169666559
729830,FHIP1A,0.264373487,8.17736136,1.722410085,0.087937182,0.212744975,-5.170398983
132660,LIN54,-0.291195935,7.02799,-1.722339891,0.087949944,0.212748229,-5.170515562
283254,HARBI1,0.371264409,7.097352587,1.722187471,0.08797766,0.212748229,-5.170768686
154043,CNKSR3,0.520698427,11.0368039,1.722149174,0.087984625,0.212748229,-5.170832283
100507058,LINC00845,0.54477651,3.488565703,1.722069919,0.08799904,0.212748229,-5.17096389
91966 /// 541578,,-0.277135545,10.89030422,-1.722039252,0.088004618,0.212748229,-5.171014813
7780,SLC30A2,0.82359363,7.838729895,1.72203909,0.088004648,0.212748229,-5.171015083
55539,KCNQ1DN,0.650480377,5.098593119,1.721984193,0.088014634,0.212748229,-5.171106238
55668,GPATCH2L,-0.34680418,9.796239666,-1.721969544,0.088017299,0.212748229,-5.171130562
2876,GPX1,0.534995811,11.79362041,1.721921512,0.088026038,0.212748229,-5.171210315
1521,CTSW,0.551141481,4.506655537,1.721734017,0.088060157,0.212807183,-5.171521614
8804,CREG1,-0.468678605,12.08803381,-1.721610487,0.088082642,0.212838013,-5.171726695
340529 /// 645974,,-0.605480107,5.64209608,-1.721446821,0.08811244,0.212886504,-5.171998386
6415,SELENOW,-0.331585891,13.14580046,-1.721221929,0.088153398,0.212952849,-5.172371676
100128988,LOC100128988,-0.574737943,6.362296052,-1.721189172,0.088159365,0.212952849,-5.172426043
4640,MYO1A,0.54573762,6.028129837,1.721065063,0.088181976,0.212983954,-5.172632024
10319,LAMC3,-0.592794144,7.928305596,-1.720503437,0.088284357,0.213207697,-5.173563962
390705,LOC390705,-0.491125358,7.154030026,-1.720327677,0.088316417,0.213239924,-5.173855551
85415,RHPN2,0.464405122,11.78147391,1.72032342,0.088317193,0.213239924,-5.173862614
57683,ZDBF2,-0.794026217,6.433563126,-1.719938329,0.088387471,0.213386059,-5.174501389
10667,FARS2,-0.238457047,9.217727093,-1.719870666,0.088399823,0.213392336,-5.174613611
55530,SVOP,0.42847011,6.107814909,1.719695951,0.088431727,0.2134458,-5.174903367
100128175,,-0.821079331,4.444509253,-1.71931734,0.088500894,0.213589186,-5.175531177
401320 /// 101928623,,-0.483918894,9.104093444,-1.719190924,0.088523998,0.213621383,-5.17574077
55788,LMBRD1,-0.471522486,10.71581075,-1.719107986,0.088539159,0.213634407,-5.175878271
7994,KAT6A,0.245474762,11.47825637,1.718920624,0.088573416,0.2136935,-5.17618887
80004 /// 102466194,,0.382280127,10.73517485,1.718793855,0.088596601,0.213725868,-5.176399003
8520,HAT1,0.503685722,10.72574604,1.71866467,0.088620232,0.213759308,-5.176613125
54494,C11orf71,-0.393892464,9.54943569,-1.718368165,0.088674491,0.213866606,-5.177104521
100129935,LOC100129935,0.611547456,5.473710497,1.718155683,0.08871339,0.213936842,-5.177456616
51714,SELENOT,-0.436029012,10.25367202,-1.717869272,0.088765846,0.214039751,-5.177931152
3963 /// 653499,,0.726237126,4.750415901,1.717779626,0.088782269,0.214055763,-5.178079665
401562,LCNL1,0.540636989,5.168138214,1.717151199,0.088897471,0.214309901,-5.179120551
94239,H2AZ2,-0.336896831,11.71648413,-1.715693615,0.089165142,0.214931509,-5.181533414
100129271,C1orf68,0.516167706,5.357572378,1.715201412,0.089255679,0.215104045,-5.182347763
282808,RAB40AL,0.667291959,4.816839915,1.715197595,0.089256381,0.215104045,-5.182354078
101927098,LOC101927098,0.737121584,4.801643671,1.715007421,0.089291383,0.215164697,-5.18266866
9966,TNFSF15,-0.582552546,9.52508047,-1.714922053,0.089307098,0.215178869,-5.182809863
56910,STARD7,0.266072227,13.03149066,1.714783214,0.089332662,0.215216764,-5.183039498
54935,DUSP23,-0.681568138,9.542786019,-1.714661544,0.08935507,0.215247047,-5.18324072
7625,ZNF74,0.347690575,7.48054294,1.714315482,0.089418828,0.215376921,-5.183812976
9255,AIMP1,0.227795223,11.29937871,1.714152059,0.08944895,0.215425759,-5.184083179
150864,FAM117B,0.476488809,10.36354508,1.713827891,0.089508724,0.215527844,-5.184619083
115703,ARHGAP33,-0.422957976,7.662709324,-1.713815347,0.089511038,0.215527844,-5.184639819
51186,TCEAL9,-0.402003775,11.43184534,-1.713110915,0.089641046,0.215817132,-5.185804026
337878,KRTAP7-1,0.470416427,5.946271011,1.712761395,0.08970561,0.215913278,-5.186381507
136332,LRGUK,0.657509333,8.229362682,1.712716379,0.089713928,0.215913278,-5.186455875
54514,DDX4,0.662693597,3.304456528,1.712711471,0.089714835,0.215913278,-5.186463982
4731,NDUFV3,0.305809436,10.20737453,1.712681069,0.089720454,0.215913278,-5.186514206
441951,ZFAS1,-0.346324503,12.04916281,-1.712520979,0.089750042,0.215960731,-5.186778659
7429,VIL1,0.701928443,7.381238292,1.712383813,0.0897754,0.215997994,-5.187005226
30813,VSX1,-0.363786065,6.049626222,-1.712190113,0.08981122,0.216026123,-5.187325144
79935,CCNP,0.457108832,7.685840984,1.71218724,0.089811751,0.216026123,-5.187329889
84816,RTN4IP1,0.38477479,8.603558185,1.712160424,0.089816711,0.216026123,-5.187374176
51693,TRAPPC2L,-0.386121672,9.100897271,-1.712069844,0.089833466,0.216042674,-5.187523766
4217,MAP3K5,-0.555827121,11.07014146,-1.711960657,0.089853667,0.216067505,-5.187704073
1454 /// 102800317,,-0.313509857,10.50683634,-1.711801313,0.089883153,0.216114659,-5.18796719
7471,WNT1,0.771706082,4.778066691,1.711384601,0.089960303,0.21627639,-5.188655175
85478,CCDC65,0.727697438,7.010964137,1.711275274,0.089980553,0.216280536,-5.188835647
128229,TSACC,0.483120542,6.983208589,1.711268556,0.089981797,0.216280536,-5.188846736
157680,VPS13B,-0.393054326,11.02915975,-1.710799819,0.09006866,0.216465541,-5.189620376
79933,SYNPO2L,0.476898631,5.277233716,1.710495317,0.090125125,0.216577456,-5.190122841
148113,CILP2,0.543394172,6.428817694,1.710259689,0.090168838,0.216658706,-5.190511599
25885,POLR1A,0.328756348,8.092349882,1.710173525,0.090184828,0.216669197,-5.190653747
7265,TTC1,0.26384599,9.78026267,1.710129439,0.090193009,0.216669197,-5.190726474
132203,SNTN,-1.56463829,6.566844859,-1.709988313,0.090219205,0.216708332,-5.190959274
1131,CHRM3,0.922045309,7.294678809,1.709678568,0.09027672,0.216822683,-5.191470161
221938,MMD2,0.294374778,7.024326625,1.709316636,0.090343964,0.216917158,-5.192067015
6584,SLC22A5,-0.407386836,10.00738024,-1.709316056,0.090344072,0.216917158,-5.192067971
4507,MTAP,-0.283523926,8.741404061,-1.709306769,0.090345798,0.216917158,-5.192083284
79039,DDX54,0.212385716,8.413606451,1.709098036,0.090384598,0.216986505,-5.192427444
221191,PRSS54,0.693748874,4.553244538,1.708977036,0.090407096,0.217016705,-5.192626931
269,AMHR2,0.508806877,4.048235493,1.708631957,0.090471284,0.217135671,-5.193195775
6418,SET,0.306687922,11.93773784,1.708537195,0.090488917,0.217135671,-5.193351965
